Country,Year,Sex,Age,Value
ECU,1995,female,20-24,5432.0
ECU,1995,female,25-29,5299.0
ECU,1995,female,30-34,5360.0
ECU,1995,female,35-39,5127.0
ECU,1995,female,40-44,4359.0
ECU,1995,female,45-49,3340.0
ECU,1995,female,50-54,2673.0
ECU,1995,female,55-59,1961.0
ECU,1995,female,60-64,1663.0
ECU,1995,female,65-69,1382.0
ECU,1995,female,70-74,987.0
ECU,1995,female,75+,1579.0
ECU,1995,male,0-4,4025.0
ECU,1995,male,5-9,4425.0
ECU,1995,male,10-14,4846.0
ECU,1995,male, 15-19,4859.0
ECU,1995,male,20-24,4953.0
ECU,1995,male,25-29,4837.0
ECU,1995,male,30-34,5052.0
ECU,1995,male,35-39,5127.0
ECU,1995,male,40-44,4522.0
ECU,1995,male,45-49,3704.0
ECU,1995,male,50-54,3164.0
ECU,1995,male,55-59,2354.0
ECU,1995,male,60-64,1882.0
ECU,1995,male,65-69,1445.0
ECU,1995,male,70-74,1032.0
ECU,1995,male,75+,1652.0
ECU,1995,total,0-4,7762.0
ECU,1995,total,5-9,8697.0
ECU,1995,total,10-14,9751.0
ECU,1995,total, 15-19,9997.0
ECU,1995,total,20-24,10385.0
ECU,1995,total,25-29,10136.0
ECU,1995,total,30-34,10412.0
ECU,1995,total,35-39,10254.0
ECU,1995,total,40-44,8881.0
ECU,1995,total,45-49,7044.0
ECU,1995,total,50-54,5837.0
ECU,1995,total,55-59,4315.0
ECU,1995,total,60-64,3545.0
ECU,1995,total,65-69,2827.0
ECU,1995,total,70-74,2019.0
ECU,1995,total,75+,3231.0
ECU,2000,female,0-4,6119.0
ECU,2000,female,5-9,6242.0
ECU,2000,female,10-14,6352.0
ECU,2000,female, 15-19,6423.0
ECU,2000,female,20-24,6669.0
ECU,2000,female,25-29,6308.0
ECU,2000,female,30-34,6066.0
ECU,2000,female,35-39,5904.0
ECU,2000,female,40-44,5272.0
ECU,2000,female,45-49,4377.0
ECU,2000,female,50-54,3650.0
ECU,2000,female,55-59,2650.0
ECU,2000,female,60-64,2259.0
ECU,2000,female,65-69,2102.0
ECU,2000,female,70-74,1501.0
ECU,2000,female,75+,2402.0
ECU,2000,male,0-4,6574.0
ECU,2000,male,5-9,6539.0
ECU,2000,male,10-14,6467.0
ECU,2000,male, 15-19,6415.0
ECU,2000,male,20-24,6633.0
ECU,2000,male,25-29,6428.0
ECU,2000,male,30-34,6205.0
ECU,2000,male,35-39,6052.0
ECU,2000,male,40-44,5410.0
ECU,2000,male,45-49,4774.0
ECU,2000,male,50-54,4210.0
ECU,2000,male,55-59,3070.0
ECU,2000,male,60-64,2440.0
ECU,2000,male,65-69,2103.0
ECU,2000,male,70-74,1503.0
ECU,2000,male,75+,2404.0
ECU,2000,total,0-4,12693.0
ECU,2000,total,5-9,12781.0
ECU,2000,total,10-14,12819.0
ECU,2000,total, 15-19,12838.0
ECU,2000,total,20-24,13302.0
ECU,2000,total,25-29,12736.0
ECU,2000,total,30-34,12271.0
ECU,2000,total,35-39,11956.0
ECU,2000,total,40-44,10682.0
ECU,2000,total,45-49,9151.0
ECU,2000,total,50-54,7860.0
ECU,2000,total,55-59,5720.0
ECU,2000,total,60-64,4699.0
ECU,2000,total,65-69,4205.0
ECU,2000,total,70-74,3004.0
ECU,2000,total,75+,4806.0
ECU,2005,female,0-4,8545.0
ECU,2005,female,5-9,11040.0
ECU,2005,female,10-14,9614.0
ECU,2005,female, 15-19,8648.0
ECU,2005,female,20-24,8546.0
ECU,2005,female,25-29,8518.0
ECU,2005,female,30-34,7430.0
ECU,2005,female,35-39,6790.0
ECU,2005,female,40-44,5424.0
ECU,2005,female,45-49,4516.0
ECU,2005,female,50-54,3553.0
ECU,2005,female,55-59,2769.0
ECU,2005,female,60-64,2231.0
ECU,2005,female,65-69,1679.0
ECU,2005,female,70-74,1199.0
ECU,2005,female,75+,1919.0
ECU,2005,male,0-4,9332.0
ECU,2005,male,5-9,11776.0
ECU,2005,male,10-14,9985.0
ECU,2005,male, 15-19,8818.0
ECU,2005,male,20-24,8697.0
ECU,2005,male,25-29,8793.0
ECU,2005,male,30-34,7709.0
ECU,2005,male,35-39,7067.0
ECU,2005,male,40-44,5708.0
ECU,2005,male,45-49,4984.0
ECU,2005,male,50-54,4104.0
ECU,2005,male,55-59,3199.0
ECU,2005,male,60-64,2428.0
ECU,2005,male,65-69,1705.0
ECU,2005,male,70-74,1218.0
ECU,2005,male,75+,1949.0
ECU,2005,total,0-4,17877.0
ECU,2005,total,5-9,22816.0
ECU,2005,total,10-14,19599.0
ECU,2005,total, 15-19,17466.0
ECU,2005,total,20-24,17243.0
ECU,2005,total,25-29,17311.0
ECU,2005,total,30-34,15139.0
ECU,2005,total,35-39,13857.0
ECU,2005,total,40-44,11132.0
ECU,2005,total,45-49,9500.0
ECU,2005,total,50-54,7657.0
ECU,2005,total,55-59,5968.0
ECU,2005,total,60-64,4659.0
ECU,2005,total,65-69,3384.0
ECU,2005,total,70-74,2417.0
ECU,2005,total,75+,3868.0
ECU,2010,female,0-4,17422.0
ECU,2010,female,5-9,23793.0
ECU,2010,female,10-14,20014.0
ECU,2010,female, 15-19,17453.0
ECU,2010,female,20-24,16651.0
ECU,2010,female,25-29,17201.0
ECU,2010,female,30-34,14558.0
ECU,2010,female,35-39,13034.0
ECU,2010,female,40-44,9979.0
ECU,2010,female,45-49,8320.0
ECU,2010,female,50-54,6384.0
ECU,2010,female,55-59,5126.0
ECU,2010,female,60-64,4033.0
ECU,2010,female,65-69,2726.0
ECU,2010,female,70-74,1946.0
ECU,2010,female,75+,3116.0
ECU,2010,male,0-4,19177.0
ECU,2010,male,5-9,25523.0
ECU,2010,male,10-14,20952.0
ECU,2010,male, 15-19,17969.0
ECU,2010,male,20-24,17143.0
ECU,2010,male,25-29,17899.0
ECU,2010,male,30-34,15265.0
ECU,2010,male,35-39,13712.0
ECU,2010,male,40-44,10683.0
ECU,2010,male,45-49,9286.0
ECU,2010,male,50-54,7433.0
ECU,2010,male,55-59,5955.0
ECU,2010,male,60-64,4438.0
ECU,2010,male,65-69,2822.0
ECU,2010,male,70-74,2016.0
ECU,2010,male,75+,3224.0
ECU,2010,total,0-4,36599.0
ECU,2010,total,5-9,49316.0
ECU,2010,total,10-14,40966.0
ECU,2010,total, 15-19,35422.0
ECU,2010,total,20-24,33794.0
ECU,2010,total,25-29,35100.0
ECU,2010,total,30-34,29823.0
ECU,2010,total,35-39,26746.0
ECU,2010,total,40-44,20662.0
ECU,2010,total,45-49,17606.0
ECU,2010,total,50-54,13817.0
ECU,2010,total,55-59,11081.0
ECU,2010,total,60-64,8471.0
ECU,2010,total,65-69,5548.0
ECU,2010,total,70-74,3962.0
ECU,2010,total,75+,6340.0
ECU,2015,female,0-4,17447.0
ECU,2015,female,5-9,21307.0
ECU,2015,female,10-14,19573.0
ECU,2015,female, 15-19,17371.0
ECU,2015,female,20-24,17204.0
ECU,2015,female,25-29,18187.0
ECU,2015,female,30-34,16690.0
ECU,2015,female,35-39,14857.0
ECU,2015,female,40-44,11622.0
ECU,2015,female,45-49,9077.0
ECU,2015,female,50-54,6946.0
ECU,2015,female,55-59,5570.0
ECU,2015,female,60-64,4496.0
ECU,2015,female,65-69,2385.0
ECU,2015,female,70-74,1703.0
ECU,2015,female,75+,2726.0
ECU,2015,male,0-4,19242.0
ECU,2015,male,5-9,22990.0
ECU,2015,male,10-14,20672.0
ECU,2015,male, 15-19,18105.0
ECU,2015,male,20-24,17880.0
ECU,2015,male,25-29,18988.0
ECU,2015,male,30-34,17538.0
ECU,2015,male,35-39,15812.0
ECU,2015,male,40-44,12630.0
ECU,2015,male,45-49,10154.0
ECU,2015,male,50-54,7937.0
ECU,2015,male,55-59,6326.0
ECU,2015,male,60-64,4919.0
ECU,2015,male,65-69,2506.0
ECU,2015,male,70-74,1790.0
ECU,2015,male,75+,2863.0
ECU,2015,total,0-4,36689.0
ECU,2015,total,5-9,44297.0
ECU,2015,total,10-14,40245.0
ECU,2015,total, 15-19,35476.0
ECU,2015,total,20-24,35084.0
ECU,2015,total,25-29,37175.0
ECU,2015,total,30-34,34228.0
ECU,2015,total,35-39,30669.0
ECU,2015,total,40-44,24252.0
ECU,2015,total,45-49,19231.0
ECU,2015,total,50-54,14883.0
ECU,2015,total,55-59,11896.0
ECU,2015,total,60-64,9415.0
ECU,2015,total,65-69,4891.0
ECU,2015,total,70-74,3493.0
ECU,2015,total,75+,5589.0
ECU,2020,female,0-4,39176.0
ECU,2020,female,5-9,44380.0
ECU,2020,female,10-14,44491.0
ECU,2020,female, 15-19,34226.0
ECU,2020,female,20-24,29664.0
ECU,2020,female,25-29,32645.0
ECU,2020,female,30-34,31709.0
ECU,2020,female,35-39,27975.0
ECU,2020,female,40-44,24550.0
ECU,2020,female,45-49,20735.0
ECU,2020,female,50-54,16570.0
ECU,2020,female,55-59,12771.0
ECU,2020,female,60-64,7428.0
ECU,2020,female,65-69,5350.0
ECU,2020,female,70-74,2610.0
ECU,2020,female,75+,3647.0
ECU,2020,male,0-4,40695.0
ECU,2020,male,5-9,46667.0
ECU,2020,male,10-14,47034.0
ECU,2020,male, 15-19,36505.0
ECU,2020,male,20-24,29982.0
ECU,2020,male,25-29,33933.0
ECU,2020,male,30-34,34002.0
ECU,2020,male,35-39,30891.0
ECU,2020,male,40-44,28066.0
ECU,2020,male,45-49,24240.0
ECU,2020,male,50-54,19739.0
ECU,2020,male,55-59,15081.0
ECU,2020,male,60-64,8022.0
ECU,2020,male,65-69,5559.0
ECU,2020,male,70-74,2659.0
ECU,2020,male,75+,3785.0
ECU,2020,total,0-4,79871.0
ECU,2020,total,5-9,91047.0
ECU,2020,total,10-14,91525.0
ECU,2020,total, 15-19,70731.0
ECU,2020,total,20-24,59646.0
ECU,2020,total,25-29,66578.0
ECU,2020,total,30-34,65711.0
ECU,2020,total,35-39,58866.0
ECU,2020,total,40-44,52616.0
ECU,2020,total,45-49,44975.0
ECU,2020,total,50-54,36309.0
ECU,2020,total,55-59,27852.0
ECU,2020,total,60-64,15450.0
ECU,2020,total,65-69,10909.0
ECU,2020,total,70-74,5269.0
ECU,2020,total,75+,7432.0
EGY,1990,female,0-4,10336.0
EGY,1990,female,5-9,9486.0
EGY,1990,female,10-14,8885.0
EGY,1990,female, 15-19,8517.0
EGY,1990,female,20-24,9249.0
EGY,1990,female,25-29,6420.0
EGY,1990,female,30-34,4911.0
EGY,1990,female,35-39,4746.0
EGY,1990,female,40-44,4060.0
EGY,1990,female,45-49,3579.0
EGY,1990,female,50-54,3084.0
EGY,1990,female,55-59,2255.0
EGY,1990,female,60-64,2370.0
EGY,1990,female,65-69,1970.0
EGY,1990,female,70-74,788.0
EGY,1990,female,75+,1182.0
EGY,1990,male,0-4,9724.0
EGY,1990,male,5-9,9120.0
EGY,1990,male,10-14,8724.0
EGY,1990,male, 15-19,9460.0
EGY,1990,male,20-24,12042.0
EGY,1990,male,25-29,8882.0
EGY,1990,male,30-34,6381.0
EGY,1990,male,35-39,6097.0
EGY,1990,male,40-44,5424.0
EGY,1990,male,45-49,4664.0
EGY,1990,male,50-54,3749.0
EGY,1990,male,55-59,2455.0
EGY,1990,male,60-64,2203.0
EGY,1990,male,65-69,1535.0
EGY,1990,male,70-74,614.0
EGY,1990,male,75+,921.0
EGY,1990,total,0-4,20060.0
EGY,1990,total,5-9,18606.0
EGY,1990,total,10-14,17609.0
EGY,1990,total, 15-19,17977.0
EGY,1990,total,20-24,21291.0
EGY,1990,total,25-29,15302.0
EGY,1990,total,30-34,11292.0
EGY,1990,total,35-39,10843.0
EGY,1990,total,40-44,9484.0
EGY,1990,total,45-49,8243.0
EGY,1990,total,50-54,6833.0
EGY,1990,total,55-59,4710.0
EGY,1990,total,60-64,4573.0
EGY,1990,total,65-69,3505.0
EGY,1990,total,70-74,1402.0
EGY,1990,total,75+,2103.0
EGY,1995,female,0-4,8010.0
EGY,1995,female,5-9,7402.0
EGY,1995,female,10-14,7004.0
EGY,1995,female, 15-19,7213.0
EGY,1995,female,20-24,9638.0
EGY,1995,female,25-29,7257.0
EGY,1995,female,30-34,6512.0
EGY,1995,female,35-39,5698.0
EGY,1995,female,40-44,4631.0
EGY,1995,female,45-49,3795.0
EGY,1995,female,50-54,3092.0
EGY,1995,female,55-59,2219.0
EGY,1995,female,60-64,2245.0
EGY,1995,female,65-69,1847.0
EGY,1995,female,70-74,739.0
EGY,1995,female,75+,1108.0
EGY,1995,male,0-4,7418.0
EGY,1995,male,5-9,7103.0
EGY,1995,male,10-14,6982.0
EGY,1995,male, 15-19,8248.0
EGY,1995,male,20-24,12443.0
EGY,1995,male,25-29,9281.0
EGY,1995,male,30-34,7604.0
EGY,1995,male,35-39,6832.0
EGY,1995,male,40-44,5871.0
EGY,1995,male,45-49,4824.0
EGY,1995,male,50-54,3779.0
EGY,1995,male,55-59,2575.0
EGY,1995,male,60-64,2299.0
EGY,1995,male,65-69,1643.0
EGY,1995,male,70-74,657.0
EGY,1995,male,75+,986.0
EGY,1995,total,0-4,15428.0
EGY,1995,total,5-9,14505.0
EGY,1995,total,10-14,13986.0
EGY,1995,total, 15-19,15461.0
EGY,1995,total,20-24,22081.0
EGY,1995,total,25-29,16538.0
EGY,1995,total,30-34,14116.0
EGY,1995,total,35-39,12530.0
EGY,1995,total,40-44,10502.0
EGY,1995,total,45-49,8619.0
EGY,1995,total,50-54,6871.0
EGY,1995,total,55-59,4794.0
EGY,1995,total,60-64,4544.0
EGY,1995,total,65-69,3490.0
EGY,1995,total,70-74,1396.0
EGY,1995,total,75+,2094.0
EGY,2000,female,0-4,4840.0
EGY,2000,female,5-9,4620.0
EGY,2000,female,10-14,4680.0
EGY,2000,female, 15-19,5971.0
EGY,2000,female,20-24,11964.0
EGY,2000,female,25-29,10786.0
EGY,2000,female,30-34,11092.0
EGY,2000,female,35-39,8647.0
EGY,2000,female,40-44,6500.0
EGY,2000,female,45-49,4943.0
EGY,2000,female,50-54,3642.0
EGY,2000,female,55-59,2617.0
EGY,2000,female,60-64,2200.0
EGY,2000,female,65-69,1375.0
EGY,2000,female,70-74,1071.0
EGY,2000,female,75+,1602.0
EGY,2000,male,0-4,4572.0
EGY,2000,male,5-9,4718.0
EGY,2000,male,10-14,4957.0
EGY,2000,male, 15-19,7540.0
EGY,2000,male,20-24,15734.0
EGY,2000,male,25-29,11192.0
EGY,2000,male,30-34,11057.0
EGY,2000,male,35-39,9446.0
EGY,2000,male,40-44,7905.0
EGY,2000,male,45-49,5999.0
EGY,2000,male,50-54,4577.0
EGY,2000,male,55-59,3228.0
EGY,2000,male,60-64,3134.0
EGY,2000,male,65-69,2027.0
EGY,2000,male,70-74,1138.0
EGY,2000,male,75+,1000.0
EGY,2000,total,0-4,9412.0
EGY,2000,total,5-9,9338.0
EGY,2000,total,10-14,9637.0
EGY,2000,total, 15-19,13511.0
EGY,2000,total,20-24,27698.0
EGY,2000,total,25-29,21978.0
EGY,2000,total,30-34,22149.0
EGY,2000,total,35-39,18093.0
EGY,2000,total,40-44,14405.0
EGY,2000,total,45-49,10942.0
EGY,2000,total,50-54,8219.0
EGY,2000,total,55-59,5845.0
EGY,2000,total,60-64,5334.0
EGY,2000,total,65-69,3402.0
EGY,2000,total,70-74,2209.0
EGY,2000,total,75+,2602.0
EGY,2005,female,0-4,6701.0
EGY,2005,female,5-9,6396.0
EGY,2005,female,10-14,6479.0
EGY,2005,female, 15-19,8266.0
EGY,2005,female,20-24,16559.0
EGY,2005,female,25-29,14928.0
EGY,2005,female,30-34,15345.0
EGY,2005,female,35-39,11968.0
EGY,2005,female,40-44,8998.0
EGY,2005,female,45-49,6841.0
EGY,2005,female,50-54,5041.0
EGY,2005,female,55-59,3622.0
EGY,2005,female,60-64,3046.0
EGY,2005,female,65-69,1904.0
EGY,2005,female,70-74,1483.0
EGY,2005,female,75+,2218.0
EGY,2005,male,0-4,7817.0
EGY,2005,male,5-9,8008.0
EGY,2005,male,10-14,8387.0
EGY,2005,male, 15-19,12575.0
EGY,2005,male,20-24,26164.0
EGY,2005,male,25-29,18972.0
EGY,2005,male,30-34,18816.0
EGY,2005,male,35-39,15940.0
EGY,2005,male,40-44,13221.0
EGY,2005,male,45-49,10037.0
EGY,2005,male,50-54,7636.0
EGY,2005,male,55-59,5393.0
EGY,2005,male,60-64,5182.0
EGY,2005,male,65-69,3344.0
EGY,2005,male,70-74,1924.0
EGY,2005,male,75+,1795.0
EGY,2005,total,0-4,14518.0
EGY,2005,total,5-9,14404.0
EGY,2005,total,10-14,14866.0
EGY,2005,total, 15-19,20841.0
EGY,2005,total,20-24,42723.0
EGY,2005,total,25-29,33900.0
EGY,2005,total,30-34,34161.0
EGY,2005,total,35-39,27908.0
EGY,2005,total,40-44,22219.0
EGY,2005,total,45-49,16878.0
EGY,2005,total,50-54,12677.0
EGY,2005,total,55-59,9015.0
EGY,2005,total,60-64,8228.0
EGY,2005,total,65-69,5248.0
EGY,2005,total,70-74,3407.0
EGY,2005,total,75+,4013.0
EGY,2010,female,0-4,5577.0
EGY,2010,female,5-9,4953.0
EGY,2010,female,10-14,6446.0
EGY,2010,female, 15-19,8674.0
EGY,2010,female,20-24,12010.0
EGY,2010,female,25-29,23180.0
EGY,2010,female,30-34,18374.0
EGY,2010,female,35-39,16204.0
EGY,2010,female,40-44,11465.0
EGY,2010,female,45-49,8952.0
EGY,2010,female,50-54,6279.0
EGY,2010,female,55-59,4296.0
EGY,2010,female,60-64,2687.0
EGY,2010,female,65-69,2348.0
EGY,2010,female,70-74,1685.0
EGY,2010,female,75+,2783.0
EGY,2010,male,0-4,6068.0
EGY,2010,male,5-9,5796.0
EGY,2010,male,10-14,7806.0
EGY,2010,male, 15-19,12402.0
EGY,2010,male,20-24,17849.0
EGY,2010,male,25-29,27541.0
EGY,2010,male,30-34,21045.0
EGY,2010,male,35-39,20204.0
EGY,2010,male,40-44,15816.0
EGY,2010,male,45-49,12328.0
EGY,2010,male,50-54,8935.0
EGY,2010,male,55-59,6007.0
EGY,2010,male,60-64,4306.0
EGY,2010,male,65-69,3888.0
EGY,2010,male,70-74,2044.0
EGY,2010,male,75+,2069.0
EGY,2010,total,0-4,11645.0
EGY,2010,total,5-9,10749.0
EGY,2010,total,10-14,14252.0
EGY,2010,total, 15-19,21076.0
EGY,2010,total,20-24,29859.0
EGY,2010,total,25-29,50721.0
EGY,2010,total,30-34,39419.0
EGY,2010,total,35-39,36408.0
EGY,2010,total,40-44,27281.0
EGY,2010,total,45-49,21280.0
EGY,2010,total,50-54,15214.0
EGY,2010,total,55-59,10303.0
EGY,2010,total,60-64,6993.0
EGY,2010,total,65-69,6236.0
EGY,2010,total,70-74,3729.0
EGY,2010,total,75+,4852.0
EGY,2015,female,0-4,5416.0
EGY,2015,female,5-9,4366.0
EGY,2015,female,10-14,4783.0
EGY,2015,female, 15-19,8296.0
EGY,2015,female,20-24,13555.0
EGY,2015,female,25-29,18995.0
EGY,2015,female,30-34,24970.0
EGY,2015,female,35-39,16974.0
EGY,2015,female,40-44,14454.0
EGY,2015,female,45-49,11028.0
EGY,2015,female,50-54,7886.0
EGY,2015,female,55-59,5430.0
EGY,2015,female,60-64,3282.0
EGY,2015,female,65-69,2040.0
EGY,2015,female,70-74,2033.0
EGY,2015,female,75+,2700.0
EGY,2015,male,0-4,6542.0
EGY,2015,male,5-9,5656.0
EGY,2015,male,10-14,6403.0
EGY,2015,male, 15-19,13020.0
EGY,2015,male,20-24,22084.0
EGY,2015,male,25-29,24962.0
EGY,2015,male,30-34,31684.0
EGY,2015,male,35-39,23360.0
EGY,2015,male,40-44,21918.0
EGY,2015,male,45-49,16696.0
EGY,2015,male,50-54,12324.0
EGY,2015,male,55-59,8340.0
EGY,2015,male,60-64,5750.0
EGY,2015,male,65-69,3689.0
EGY,2015,male,70-74,2726.0
EGY,2015,male,75+,2279.0
EGY,2015,total,0-4,11958.0
EGY,2015,total,5-9,10022.0
EGY,2015,total,10-14,11186.0
EGY,2015,total, 15-19,21316.0
EGY,2015,total,20-24,35639.0
EGY,2015,total,25-29,43957.0
EGY,2015,total,30-34,56654.0
EGY,2015,total,35-39,40334.0
EGY,2015,total,40-44,36372.0
EGY,2015,total,45-49,27724.0
EGY,2015,total,50-54,20210.0
EGY,2015,total,55-59,13770.0
EGY,2015,total,60-64,9032.0
EGY,2015,total,65-69,5729.0
EGY,2015,total,70-74,4759.0
EGY,2015,total,75+,4979.0
EGY,2020,female,0-4,15248.0
EGY,2020,female,5-9,10930.0
EGY,2020,female,10-14,10413.0
EGY,2020,female, 15-19,13858.0
EGY,2020,female,20-24,24065.0
EGY,2020,female,25-29,34818.0
EGY,2020,female,30-34,32606.0
EGY,2020,female,35-39,31917.0
EGY,2020,female,40-44,21664.0
EGY,2020,female,45-49,19647.0
EGY,2020,female,50-54,13725.0
EGY,2020,female,55-59,9686.0
EGY,2020,female,60-64,5767.0
EGY,2020,female,65-69,3488.0
EGY,2020,female,70-74,2422.0
EGY,2020,female,75+,4131.0
EGY,2020,male,0-4,14269.0
EGY,2020,male,5-9,10727.0
EGY,2020,male,10-14,10627.0
EGY,2020,male, 15-19,17131.0
EGY,2020,male,20-24,31774.0
EGY,2020,male,25-29,36836.0
EGY,2020,male,30-34,33309.0
EGY,2020,male,35-39,35620.0
EGY,2020,male,40-44,26757.0
EGY,2020,male,45-49,24229.0
EGY,2020,male,50-54,17459.0
EGY,2020,male,55-59,12075.0
EGY,2020,male,60-64,8275.0
EGY,2020,male,65-69,5155.0
EGY,2020,male,70-74,2608.0
EGY,2020,male,75+,2701.0
EGY,2020,total,0-4,29517.0
EGY,2020,total,5-9,21657.0
EGY,2020,total,10-14,21040.0
EGY,2020,total, 15-19,30989.0
EGY,2020,total,20-24,55839.0
EGY,2020,total,25-29,71654.0
EGY,2020,total,30-34,65915.0
EGY,2020,total,35-39,67537.0
EGY,2020,total,40-44,48421.0
EGY,2020,total,45-49,43876.0
EGY,2020,total,50-54,31184.0
EGY,2020,total,55-59,21761.0
EGY,2020,total,60-64,14042.0
EGY,2020,total,65-69,8643.0
EGY,2020,total,70-74,5030.0
EGY,2020,total,75+,6832.0
ERI,1990,female,0-4,333.0
ERI,1990,female,5-9,290.0
ERI,1990,female,10-14,382.0
ERI,1990,female, 15-19,537.0
ERI,1990,female,20-24,712.0
ERI,1990,female,25-29,792.0
ERI,1990,female,30-34,715.0
ERI,1990,female,35-39,566.0
ERI,1990,female,40-44,384.0
ERI,1990,female,45-49,252.0
ERI,1990,female,50-54,181.0
ERI,1990,female,55-59,163.0
ERI,1990,female,60-64,131.0
ERI,1990,female,65-69,88.0
ERI,1990,female,70-74,35.0
ERI,1990,female,75+,59.0
ERI,1990,male,0-4,385.0
ERI,1990,male,5-9,335.0
ERI,1990,male,10-14,437.0
ERI,1990,male, 15-19,612.0
ERI,1990,male,20-24,801.0
ERI,1990,male,25-29,884.0
ERI,1990,male,30-34,791.0
ERI,1990,male,35-39,623.0
ERI,1990,male,40-44,424.0
ERI,1990,male,45-49,277.0
ERI,1990,male,50-54,195.0
ERI,1990,male,55-59,175.0
ERI,1990,male,60-64,139.0
ERI,1990,male,65-69,78.0
ERI,1990,male,70-74,31.0
ERI,1990,male,75+,41.0
ERI,1990,total,0-4,718.0
ERI,1990,total,5-9,625.0
ERI,1990,total,10-14,819.0
ERI,1990,total, 15-19,1149.0
ERI,1990,total,20-24,1513.0
ERI,1990,total,25-29,1676.0
ERI,1990,total,30-34,1506.0
ERI,1990,total,35-39,1189.0
ERI,1990,total,40-44,808.0
ERI,1990,total,45-49,529.0
ERI,1990,total,50-54,376.0
ERI,1990,total,55-59,338.0
ERI,1990,total,60-64,270.0
ERI,1990,total,65-69,166.0
ERI,1990,total,70-74,66.0
ERI,1990,total,75+,100.0
ERI,1995,female,0-4,328.0
ERI,1995,female,5-9,285.0
ERI,1995,female,10-14,419.0
ERI,1995,female, 15-19,541.0
ERI,1995,female,20-24,681.0
ERI,1995,female,25-29,759.0
ERI,1995,female,30-34,715.0
ERI,1995,female,35-39,601.0
ERI,1995,female,40-44,446.0
ERI,1995,female,45-49,324.0
ERI,1995,female,50-54,234.0
ERI,1995,female,55-59,192.0
ERI,1995,female,60-64,153.0
ERI,1995,female,65-69,88.0
ERI,1995,female,70-74,34.0
ERI,1995,female,75+,58.0
ERI,1995,male,0-4,382.0
ERI,1995,male,5-9,333.0
ERI,1995,male,10-14,482.0
ERI,1995,male, 15-19,623.0
ERI,1995,male,20-24,776.0
ERI,1995,male,25-29,856.0
ERI,1995,male,30-34,802.0
ERI,1995,male,35-39,670.0
ERI,1995,male,40-44,495.0
ERI,1995,male,45-49,357.0
ERI,1995,male,50-54,256.0
ERI,1995,male,55-59,205.0
ERI,1995,male,60-64,152.0
ERI,1995,male,65-69,79.0
ERI,1995,male,70-74,32.0
ERI,1995,male,75+,42.0
ERI,1995,total,0-4,710.0
ERI,1995,total,5-9,618.0
ERI,1995,total,10-14,901.0
ERI,1995,total, 15-19,1164.0
ERI,1995,total,20-24,1457.0
ERI,1995,total,25-29,1615.0
ERI,1995,total,30-34,1517.0
ERI,1995,total,35-39,1271.0
ERI,1995,total,40-44,941.0
ERI,1995,total,45-49,681.0
ERI,1995,total,50-54,490.0
ERI,1995,total,55-59,397.0
ERI,1995,total,60-64,305.0
ERI,1995,total,65-69,167.0
ERI,1995,total,70-74,66.0
ERI,1995,total,75+,100.0
ERI,2000,female,0-4,325.0
ERI,2000,female,5-9,281.0
ERI,2000,female,10-14,456.0
ERI,2000,female, 15-19,548.0
ERI,2000,female,20-24,654.0
ERI,2000,female,25-29,730.0
ERI,2000,female,30-34,721.0
ERI,2000,female,35-39,640.0
ERI,2000,female,40-44,509.0
ERI,2000,female,45-49,397.0
ERI,2000,female,50-54,287.0
ERI,2000,female,55-59,220.0
ERI,2000,female,60-64,148.0
ERI,2000,female,65-69,87.0
ERI,2000,female,70-74,34.0
ERI,2000,female,75+,59.0
ERI,2000,male,0-4,378.0
ERI,2000,male,5-9,330.0
ERI,2000,male,10-14,528.0
ERI,2000,male, 15-19,633.0
ERI,2000,male,20-24,750.0
ERI,2000,male,25-29,828.0
ERI,2000,male,30-34,812.0
ERI,2000,male,35-39,717.0
ERI,2000,male,40-44,566.0
ERI,2000,male,45-49,436.0
ERI,2000,male,50-54,317.0
ERI,2000,male,55-59,237.0
ERI,2000,male,60-64,171.0
ERI,2000,male,65-69,80.0
ERI,2000,male,70-74,32.0
ERI,2000,male,75+,41.0
ERI,2000,total,0-4,703.0
ERI,2000,total,5-9,611.0
ERI,2000,total,10-14,984.0
ERI,2000,total, 15-19,1181.0
ERI,2000,total,20-24,1404.0
ERI,2000,total,25-29,1558.0
ERI,2000,total,30-34,1533.0
ERI,2000,total,35-39,1357.0
ERI,2000,total,40-44,1075.0
ERI,2000,total,45-49,833.0
ERI,2000,total,50-54,604.0
ERI,2000,total,55-59,457.0
ERI,2000,total,60-64,319.0
ERI,2000,total,65-69,167.0
ERI,2000,total,70-74,66.0
ERI,2000,total,75+,100.0
ERI,2005,female,0-4,436.0
ERI,2005,female,5-9,392.0
ERI,2005,female,10-14,534.0
ERI,2005,female, 15-19,663.0
ERI,2005,female,20-24,767.0
ERI,2005,female,25-29,842.0
ERI,2005,female,30-34,813.0
ERI,2005,female,35-39,717.0
ERI,2005,female,40-44,589.0
ERI,2005,female,45-49,467.0
ERI,2005,female,50-54,364.0
ERI,2005,female,55-59,289.0
