Country,Year,Sex,Age,Value
CHE,2015,total,5-9,16729.4
CHE,2015,total,10-14,20388.4
CHE,2015,total, 15-19,26476.0
CHE,2015,total,20-24,35162.7
CHE,2015,total,25-29,51939.8
CHE,2015,total,30-34,66550.9
CHE,2015,total,35-39,72985.4
CHE,2015,total,40-44,73896.2
CHE,2015,total,45-49,67374.0
CHE,2015,total,50-54,56093.1
CHE,2015,total,55-59,42854.8
CHE,2015,total,60-64,31940.0
CHE,2015,total,65-69,23886.6
CHE,2015,total,70-74,18318.7
CHE,2015,total,75+,25567.3
CHE,2020,female,0-4,12021.5
CHE,2020,female,5-9,9269.7
CHE,2020,female,10-14,10587.0
CHE,2020,female, 15-19,12679.2
CHE,2020,female,20-24,17574.6
CHE,2020,female,25-29,24638.0
CHE,2020,female,30-34,34032.4
CHE,2020,female,35-39,39178.0
CHE,2020,female,40-44,40382.5
CHE,2020,female,45-49,40539.2
CHE,2020,female,50-54,36953.8
CHE,2020,female,55-59,30741.3
CHE,2020,female,60-64,24117.6
CHE,2020,female,65-69,17942.6
CHE,2020,female,70-74,13086.9
CHE,2020,female,75+,23279.8
CHE,2020,male,0-4,14156.2
CHE,2020,male,5-9,9694.6
CHE,2020,male,10-14,10717.2
CHE,2020,male, 15-19,12882.5
CHE,2020,male,20-24,18563.1
CHE,2020,male,25-29,22247.8
CHE,2020,male,30-34,28471.7
CHE,2020,male,35-39,34337.5
CHE,2020,male,40-44,34763.3
CHE,2020,male,45-49,34246.7
CHE,2020,male,50-54,29776.5
CHE,2020,male,55-59,24126.4
CHE,2020,male,60-64,16997.3
CHE,2020,male,65-69,12595.4
CHE,2020,male,70-74,9961.2
CHE,2020,male,75+,13061.8
CHE,2020,total,0-4,26259.3
CHE,2020,total,5-9,19031.3
CHE,2020,total,10-14,21386.5
CHE,2020,total, 15-19,25797.4
CHE,2020,total,20-24,36415.8
CHE,2020,total,25-29,46952.6
CHE,2020,total,30-34,62501.0
CHE,2020,total,35-39,73480.0
CHE,2020,total,40-44,75168.6
CHE,2020,total,45-49,74841.0
CHE,2020,total,50-54,66822.6
CHE,2020,total,55-59,54772.3
CHE,2020,total,60-64,40904.2
CHE,2020,total,65-69,30365.0
CHE,2020,total,70-74,22982.0
CHE,2020,total,75+,35943.4
CHL,1990,female,0-4,2174.2
CHL,1990,female,5-9,4936.0
CHL,1990,female,10-14,6202.6
CHL,1990,female, 15-19,8561.6
CHL,1990,female,20-24,12224.0
CHL,1990,female,25-29,14615.2
CHL,1990,female,30-34,15606.1
CHL,1990,female,35-39,17469.0
CHL,1990,female,40-44,21692.1
CHL,1990,female,45-49,19549.4
CHL,1990,female,50-54,17527.7
CHL,1990,female,55-59,16623.6
CHL,1990,female,60-64,19055.2
CHL,1990,female,65-69,20444.4
CHL,1990,female,70-74,14498.5
CHL,1990,female,75+,33415.4
CHL,1990,male,0-4,2177.0
CHL,1990,male,5-9,5353.4
CHL,1990,male,10-14,6439.1
CHL,1990,male, 15-19,8302.4
CHL,1990,male,20-24,11569.8
CHL,1990,male,25-29,13874.3
CHL,1990,male,30-34,15072.4
CHL,1990,male,35-39,17499.5
CHL,1990,male,40-44,23806.3
CHL,1990,male,45-49,22171.2
CHL,1990,male,50-54,20005.6
CHL,1990,male,55-59,18904.8
CHL,1990,male,60-64,20200.1
CHL,1990,male,65-69,21836.1
CHL,1990,male,70-74,14158.4
CHL,1990,male,75+,27060.6
CHL,1990,total,0-4,4328.4
CHL,1990,total,5-9,10245.7
CHL,1990,total,10-14,12612.2
CHL,1990,total, 15-19,16859.2
CHL,1990,total,20-24,23815.6
CHL,1990,total,25-29,28522.5
CHL,1990,total,30-34,30707.6
CHL,1990,total,35-39,34984.6
CHL,1990,total,40-44,45416.1
CHL,1990,total,45-49,41601.4
CHL,1990,total,50-54,37420.7
CHL,1990,total,55-59,35424.5
CHL,1990,total,60-64,39231.9
CHL,1990,total,65-69,42251.3
CHL,1990,total,70-74,28690.9
CHL,1990,total,75+,60913.3
CHL,1995,female,0-4,2370.2
CHL,1995,female,5-9,4456.4
CHL,1995,female,10-14,8891.3
CHL,1995,female, 15-19,10391.4
CHL,1995,female,20-24,16696.3
CHL,1995,female,25-29,19090.0
CHL,1995,female,30-34,18909.0
CHL,1995,female,35-39,18042.5
CHL,1995,female,40-44,17998.1
CHL,1995,female,45-49,20776.8
CHL,1995,female,50-54,18433.0
CHL,1995,female,55-59,16370.7
CHL,1995,female,60-64,15889.4
CHL,1995,female,65-69,17092.4
CHL,1995,female,70-74,18737.4
CHL,1995,female,75+,29079.9
CHL,1995,male,0-4,2379.8
CHL,1995,male,5-9,4692.7
CHL,1995,male,10-14,9098.4
CHL,1995,male, 15-19,9896.7
CHL,1995,male,20-24,15358.5
CHL,1995,male,25-29,17496.1
CHL,1995,male,30-34,17554.5
CHL,1995,male,35-39,17238.4
CHL,1995,male,40-44,18779.5
CHL,1995,male,45-49,22451.2
CHL,1995,male,50-54,20077.8
CHL,1995,male,55-59,17776.2
CHL,1995,male,60-64,16009.8
CHL,1995,male,65-69,17341.2
CHL,1995,male,70-74,17521.0
CHL,1995,male,75+,22310.2
CHL,1995,total,0-4,4735.2
CHL,1995,total,5-9,9123.0
CHL,1995,total,10-14,17964.9
CHL,1995,total, 15-19,20296.1
CHL,1995,total,20-24,32091.8
CHL,1995,total,25-29,36634.3
CHL,1995,total,30-34,36496.8
CHL,1995,total,35-39,35287.7
CHL,1995,total,40-44,36719.0
CHL,1995,total,45-49,43125.2
CHL,1995,total,50-54,38413.1
CHL,1995,total,55-59,34066.0
CHL,1995,total,60-64,31872.6
CHL,1995,total,65-69,34408.4
CHL,1995,total,70-74,36299.8
CHL,1995,total,75+,51673.1
CHL,2000,female,0-4,2574.9
CHL,2000,female,5-9,5013.1
CHL,2000,female,10-14,6638.6
CHL,2000,female, 15-19,9181.4
CHL,2000,female,20-24,15524.0
CHL,2000,female,25-29,19459.1
CHL,2000,female,30-34,21172.1
CHL,2000,female,35-39,20792.1
CHL,2000,female,40-44,19041.8
CHL,2000,female,45-49,18704.1
CHL,2000,female,50-54,22341.5
CHL,2000,female,55-59,19253.1
CHL,2000,female,60-64,16703.3
CHL,2000,female,65-69,15273.1
CHL,2000,female,70-74,16499.1
CHL,2000,female,75+,36954.8
CHL,2000,male,0-4,2607.2
CHL,2000,male,5-9,5326.3
CHL,2000,male,10-14,7185.1
CHL,2000,male, 15-19,9057.7
CHL,2000,male,20-24,13535.6
CHL,2000,male,25-29,17006.2
CHL,2000,male,30-34,19640.2
CHL,2000,male,35-39,19050.7
CHL,2000,male,40-44,17560.1
CHL,2000,male,45-49,17626.1
CHL,2000,male,50-54,22650.1
CHL,2000,male,55-59,20207.6
CHL,2000,male,60-64,17515.4
CHL,2000,male,65-69,15570.2
CHL,2000,male,70-74,15240.1
CHL,2000,male,75+,27092.4
CHL,2000,total,0-4,5163.3
CHL,2000,total,5-9,10306.4
CHL,2000,total,10-14,13785.3
CHL,2000,total, 15-19,18223.8
CHL,2000,total,20-24,29099.8
CHL,2000,total,25-29,36509.1
CHL,2000,total,30-34,40823.5
CHL,2000,total,35-39,39857.3
CHL,2000,total,40-44,36605.6
CHL,2000,total,45-49,36327.2
CHL,2000,total,50-54,44929.9
CHL,2000,total,55-59,39381.9
CHL,2000,total,60-64,34144.7
CHL,2000,total,65-69,30791.8
CHL,2000,total,70-74,31742.4
CHL,2000,total,75+,64304.9
CHL,2005,female,0-4,2930.4
CHL,2005,female,5-9,6745.2
CHL,2005,female,10-14,9670.1
CHL,2005,female, 15-19,13047.8
CHL,2005,female,20-24,23161.6
CHL,2005,female,25-29,27126.2
CHL,2005,female,30-34,25162.1
CHL,2005,female,35-39,23782.3
CHL,2005,female,40-44,21413.1
CHL,2005,female,45-49,18631.3
CHL,2005,female,50-54,16984.5
CHL,2005,female,55-59,19261.0
CHL,2005,female,60-64,16651.1
CHL,2005,female,65-69,14329.6
CHL,2005,female,70-74,13145.5
CHL,2005,female,75+,29667.3
CHL,2005,male,0-4,3074.6
CHL,2005,male,5-9,7187.8
CHL,2005,male,10-14,10434.8
CHL,2005,male, 15-19,12753.6
CHL,2005,male,20-24,19901.1
CHL,2005,male,25-29,23393.2
CHL,2005,male,30-34,22997.1
CHL,2005,male,35-39,21519.1
CHL,2005,male,40-44,19590.9
CHL,2005,male,45-49,17389.6
CHL,2005,male,50-54,16985.3
CHL,2005,male,55-59,19801.4
CHL,2005,male,60-64,17128.8
CHL,2005,male,65-69,14424.6
CHL,2005,male,70-74,12013.3
CHL,2005,male,75+,21440.8
CHL,2005,total,0-4,5996.3
CHL,2005,total,5-9,13905.6
CHL,2005,total,10-14,20066.9
CHL,2005,total, 15-19,25787.1
CHL,2005,total,20-24,43111.9
CHL,2005,total,25-29,50576.9
CHL,2005,total,30-34,48171.9
CHL,2005,total,35-39,45321.9
CHL,2005,total,40-44,41008.6
CHL,2005,total,45-49,36001.3
CHL,2005,total,50-54,33921.8
CHL,2005,total,55-59,38994.4
CHL,2005,total,60-64,33714.2
CHL,2005,total,65-69,28702.2
CHL,2005,total,70-74,25152.7
CHL,2005,total,75+,51311.2
CHL,2010,female,0-4,5423.4
CHL,2010,female,5-9,9059.2
CHL,2010,female,10-14,9686.8
CHL,2010,female, 15-19,13972.4
CHL,2010,female,20-24,23024.0
CHL,2010,female,25-29,26673.6
CHL,2010,female,30-34,24881.3
CHL,2010,female,35-39,24276.6
CHL,2010,female,40-44,23079.5
CHL,2010,female,45-49,20935.6
CHL,2010,female,50-54,18938.5
CHL,2010,female,55-59,17873.0
CHL,2010,female,60-64,20349.0
CHL,2010,female,65-69,16201.5
CHL,2010,female,70-74,13486.9
CHL,2010,female,75+,32713.5
CHL,2010,male,0-4,5773.1
CHL,2010,male,5-9,9503.8
CHL,2010,male,10-14,9890.1
CHL,2010,male, 15-19,13770.5
CHL,2010,male,20-24,22184.1
CHL,2010,male,25-29,25767.1
CHL,2010,male,30-34,22844.3
CHL,2010,male,35-39,21973.7
CHL,2010,male,40-44,20548.2
CHL,2010,male,45-49,18491.0
CHL,2010,male,50-54,16300.7
CHL,2010,male,55-59,15856.3
CHL,2010,male,60-64,18708.1
CHL,2010,male,65-69,15158.1
CHL,2010,male,70-74,12095.3
CHL,2010,male,75+,22402.6
CHL,2010,total,0-4,11173.6
CHL,2010,total,5-9,18537.5
CHL,2010,total,10-14,19545.9
CHL,2010,total, 15-19,27724.4
CHL,2010,total,20-24,45208.0
CHL,2010,total,25-29,52440.2
CHL,2010,total,30-34,47744.0
CHL,2010,total,35-39,46270.6
CHL,2010,total,40-44,43642.5
CHL,2010,total,45-49,39420.6
CHL,2010,total,50-54,35238.8
CHL,2010,total,55-59,33722.0
CHL,2010,total,60-64,39054.2
CHL,2010,total,65-69,31320.8
CHL,2010,total,70-74,25555.7
CHL,2010,total,75+,55243.1
CHL,2015,female,0-4,7549.3
CHL,2015,female,5-9,10581.5
CHL,2015,female,10-14,12470.2
CHL,2015,female, 15-19,16920.0
CHL,2015,female,20-24,29927.2
CHL,2015,female,25-29,36262.2
CHL,2015,female,30-34,33489.8
CHL,2015,female,35-39,26745.6
CHL,2015,female,40-44,24047.0
CHL,2015,female,45-49,21923.1
CHL,2015,female,50-54,19789.7
CHL,2015,female,55-59,17211.0
CHL,2015,female,60-64,15400.2
CHL,2015,female,65-69,16674.0
CHL,2015,female,70-74,13193.2
CHL,2015,female,75+,24635.8
CHL,2015,male,0-4,7823.8
CHL,2015,male,5-9,10871.3
CHL,2015,male,10-14,12525.4
CHL,2015,male, 15-19,16276.7
CHL,2015,male,20-24,28217.1
CHL,2015,male,25-29,34202.6
CHL,2015,male,30-34,29781.4
CHL,2015,male,35-39,23614.4
CHL,2015,male,40-44,20839.4
CHL,2015,male,45-49,18838.4
CHL,2015,male,50-54,16568.3
CHL,2015,male,55-59,14817.1
CHL,2015,male,60-64,13769.3
CHL,2015,male,65-69,15064.2
CHL,2015,male,70-74,11486.5
CHL,2015,male,75+,16499.1
CHL,2015,total,0-4,15340.2
CHL,2015,total,5-9,21410.4
CHL,2015,total,10-14,24967.5
CHL,2015,total, 15-19,33169.3
CHL,2015,total,20-24,58170.1
CHL,2015,total,25-29,70520.5
CHL,2015,total,30-34,63305.3
CHL,2015,total,35-39,50384.0
CHL,2015,total,40-44,44898.2
CHL,2015,total,45-49,40764.9
CHL,2015,total,50-54,36372.3
CHL,2015,total,55-59,32028.1
CHL,2015,total,60-64,29160.3
CHL,2015,total,65-69,31707.4
CHL,2015,total,70-74,24650.9
CHL,2015,total,75+,41165.6
CHL,2020,female,0-4,9283.9
CHL,2020,female,5-9,13528.2
CHL,2020,female,10-14,14645.4
CHL,2020,female, 15-19,18311.1
CHL,2020,female,20-24,28470.9
CHL,2020,female,25-29,37706.5
CHL,2020,female,30-34,38109.1
CHL,2020,female,35-39,31385.2
CHL,2020,female,40-44,24518.2
CHL,2020,female,45-49,21510.3
CHL,2020,female,50-54,19442.2
CHL,2020,female,55-59,16792.2
CHL,2020,female,60-64,13671.1
CHL,2020,female,65-69,11932.8
CHL,2020,female,70-74,12502.2
CHL,2020,female,75+,25786.7
CHL,2020,male,0-4,10242.1
CHL,2020,male,5-9,14628.9
CHL,2020,male,10-14,15505.0
CHL,2020,male, 15-19,18381.8
CHL,2020,male,20-24,27040.2
CHL,2020,male,25-29,35716.5
CHL,2020,male,30-34,34072.7
CHL,2020,male,35-39,27850.2
CHL,2020,male,40-44,21682.2
CHL,2020,male,45-49,18893.0
CHL,2020,male,50-54,16649.0
CHL,2020,male,55-59,14723.3
CHL,2020,male,60-64,12193.0
CHL,2020,male,65-69,10742.7
CHL,2020,male,70-74,10777.3
CHL,2020,male,75+,17106.0
CHL,2020,total,0-4,19512.9
CHL,2020,total,5-9,28139.6
CHL,2020,total,10-14,30136.2
CHL,2020,total, 15-19,36691.7
CHL,2020,total,20-24,55540.3
CHL,2020,total,25-29,73456.9
CHL,2020,total,30-34,72192.4
CHL,2020,total,35-39,59221.9
CHL,2020,total,40-44,46179.3
CHL,2020,total,45-49,40372.9
CHL,2020,total,50-54,36079.8
CHL,2020,total,55-59,31510.0
CHL,2020,total,60-64,25867.2
CHL,2020,total,65-69,22668.1
CHL,2020,total,70-74,23280.3
CHL,2020,total,75+,42950.3
CHN,1990,female,0-4,44677.7
CHN,1990,female,5-9,54177.4
CHN,1990,female,10-14,69635.5
CHN,1990,female, 15-19,101908.7
CHN,1990,female,20-24,132343.6
CHN,1990,female,25-29,170382.0
CHN,1990,female,30-34,205963.7
CHN,1990,female,35-39,187895.3
CHN,1990,female,40-44,179231.5
CHN,1990,female,45-49,139640.1
CHN,1990,female,50-54,134780.9
CHN,1990,female,55-59,147433.3
CHN,1990,female,60-64,139582.5
CHN,1990,female,65-69,108269.7
CHN,1990,female,70-74,86564.3
CHN,1990,female,75+,131573.9
CHN,1990,male,0-4,37957.3
CHN,1990,male,5-9,50823.0
CHN,1990,male,10-14,70847.6
CHN,1990,male, 15-19,101258.6
CHN,1990,male,20-24,111222.3
CHN,1990,male,25-29,149586.7
CHN,1990,male,30-34,207957.4
CHN,1990,male,35-39,216762.7
CHN,1990,male,40-44,226210.8
CHN,1990,male,45-49,185601.1
CHN,1990,male,50-54,180196.6
CHN,1990,male,55-59,186421.9
CHN,1990,male,60-64,173610.7
CHN,1990,male,65-69,118166.4
CHN,1990,male,70-74,85100.6
CHN,1990,male,75+,95841.3
CHN,1990,total,0-4,81623.2
CHN,1990,total,5-9,103902.1
CHN,1990,total,10-14,139228.3
CHN,1990,total, 15-19,201487.0
CHN,1990,total,20-24,241547.7
CHN,1990,total,25-29,319581.4
CHN,1990,total,30-34,414676.9
CHN,1990,total,35-39,404749.0
CHN,1990,total,40-44,405065.3
CHN,1990,total,45-49,324526.0
CHN,1990,total,50-54,314402.0
CHN,1990,total,55-59,333892.5
CHN,1990,total,60-64,313258.2
CHN,1990,total,65-69,227708.4
CHN,1990,total,70-74,173403.0
CHN,1990,total,75+,232574.1
CHN,1995,female,0-4,48829.2
CHN,1995,female,5-9,60558.2
CHN,1995,female,10-14,69394.0
CHN,1995,female, 15-19,95509.9
CHN,1995,female,20-24,163102.9
CHN,1995,female,25-29,232069.5
CHN,1995,female,30-34,251174.9
CHN,1995,female,35-39,251300.3
CHN,1995,female,40-44,219386.9
CHN,1995,female,45-49,198955.2
CHN,1995,female,50-54,148953.9
CHN,1995,female,55-59,145359.8
CHN,1995,female,60-64,151213.4
CHN,1995,female,65-69,145293.1
CHN,1995,female,70-74,116982.0
CHN,1995,female,75+,177034.7
CHN,1995,male,0-4,49601.5
CHN,1995,male,5-9,67045.6
CHN,1995,male,10-14,76981.9
CHN,1995,male, 15-19,97785.9
CHN,1995,male,20-24,135616.5
CHN,1995,male,25-29,160997.9
CHN,1995,male,30-34,192140.5
CHN,1995,male,35-39,247524.0
CHN,1995,male,40-44,243057.0
CHN,1995,male,45-49,254350.7
CHN,1995,male,50-54,208596.4
CHN,1995,male,55-59,196553.9
CHN,1995,male,60-64,195656.4
CHN,1995,male,65-69,169222.5
CHN,1995,male,70-74,122163.6
CHN,1995,male,75+,137908.6
CHN,1995,total,0-4,97410.2
CHN,1995,total,5-9,126176.4
CHN,1995,total,10-14,144868.6
CHN,1995,total, 15-19,191139.3
CHN,1995,total,20-24,297563.9
CHN,1995,total,25-29,398065.0
CHN,1995,total,30-34,448698.9
CHN,1995,total,35-39,500197.0
CHN,1995,total,40-44,462375.8
CHN,1995,total,45-49,450739.8
CHN,1995,total,50-54,353875.7
CHN,1995,total,55-59,339014.7
CHN,1995,total,60-64,344703.1
CHN,1995,total,65-69,314240.5
CHN,1995,total,70-74,240148.0
CHN,1995,total,75+,321104.3
CHN,2000,female,0-4,38869.3
CHN,2000,female,5-9,68093.5
CHN,2000,female,10-14,98101.4
CHN,2000,female, 15-19,104159.8
CHN,2000,female,20-24,186056.2
CHN,2000,female,25-29,259233.8
CHN,2000,female,30-34,305630.6
CHN,2000,female,35-39,304064.1
CHN,2000,female,40-44,281857.6
CHN,2000,female,45-49,243346.1
CHN,2000,female,50-54,218168.3
CHN,2000,female,55-59,159772.7
CHN,2000,female,60-64,154245.5
CHN,2000,female,65-69,157735.1
CHN,2000,female,70-74,145432.4
CHN,2000,female,75+,235408.4
CHN,2000,male,0-4,40933.3
CHN,2000,male,5-9,79784.7
CHN,2000,male,10-14,118653.9
CHN,2000,male, 15-19,112726.0
CHN,2000,male,20-24,131769.4
CHN,2000,male,25-29,179549.4
CHN,2000,male,30-34,190622.6
CHN,2000,male,35-39,212281.0
CHN,2000,male,40-44,286396.1
CHN,2000,male,45-49,271814.0
CHN,2000,male,50-54,278954.6
CHN,2000,male,55-59,226840.2
CHN,2000,male,60-64,213993.4
CHN,2000,male,65-69,207807.2
CHN,2000,male,70-74,171328.8
CHN,2000,male,75+,201289.3
CHN,2000,total,0-4,78829.9
CHN,2000,total,5-9,146358.6
CHN,2000,total,10-14,214601.5
CHN,2000,total, 15-19,214043.7
CHN,2000,total,20-24,318926.8
CHN,2000,total,25-29,443383.4
CHN,2000,total,30-34,506736.9
CHN,2000,total,35-39,526138.7
CHN,2000,total,40-44,568458.9
CHN,2000,total,45-49,513830.6
CHN,2000,total,50-54,492465.0
CHN,2000,total,55-59,380310.4
CHN,2000,total,60-64,362574.4
CHN,2000,total,65-69,360952.7
CHN,2000,total,70-74,314680.3
CHN,2000,total,75+,442627.1
CHN,2005,female,0-4,44012.2
CHN,2005,female,5-9,75799.1
CHN,2005,female,10-14,101694.9
CHN,2005,female, 15-19,148860.5
CHN,2005,female,20-24,259620.4
CHN,2005,female,25-29,316579.3
CHN,2005,female,30-34,384826.1
CHN,2005,female,35-39,376915.2
CHN,2005,female,40-44,334057.8
CHN,2005,female,45-49,320629.5
CHN,2005,female,50-54,279377.1
CHN,2005,female,55-59,241359.3
CHN,2005,female,60-64,191385.6
CHN,2005,female,65-69,181644.8
CHN,2005,female,70-74,180925.4
CHN,2005,female,75+,352479.8
CHN,2005,male,0-4,45426.6
CHN,2005,male,5-9,84060.4
CHN,2005,male,10-14,117775.6
CHN,2005,male, 15-19,159612.7
CHN,2005,male,20-24,181518.8
CHN,2005,male,25-29,228005.1
CHN,2005,male,30-34,248756.6
CHN,2005,male,35-39,262195.0
CHN,2005,male,40-44,307774.5
CHN,2005,male,45-49,327002.3
CHN,2005,male,50-54,326029.2
CHN,2005,male,55-59,316513.8
CHN,2005,male,60-64,244969.8
CHN,2005,male,65-69,220657.3
CHN,2005,male,70-74,198611.8
CHN,2005,male,75+,278134.5
CHN,2005,total,0-4,88707.8
CHN,2005,total,5-9,158303.7
CHN,2005,total,10-14,217138.8
CHN,2005,total, 15-19,303753.4
CHN,2005,total,20-24,442105.2
CHN,2005,total,25-29,552998.1
CHN,2005,total,30-34,650389.9
CHN,2005,total,35-39,652606.5
CHN,2005,total,40-44,639788.1
CHN,2005,total,45-49,643758.0
CHN,2005,total,50-54,598653.7
CHN,2005,total,55-59,548104.7
CHN,2005,total,60-64,429158.1
CHN,2005,total,65-69,396547.8
CHN,2005,total,70-74,376376.7
CHN,2005,total,75+,638820.4
CHN,2010,female,0-4,41173.5
CHN,2010,female,5-9,71943.9
CHN,2010,female,10-14,120276.0
CHN,2010,female, 15-19,182681.3
CHN,2010,female,20-24,334269.2
CHN,2010,female,25-29,412202.3
CHN,2010,female,30-34,437976.8
CHN,2010,female,35-39,468118.9
CHN,2010,female,40-44,403633.5
CHN,2010,female,45-49,360897.5
CHN,2010,female,50-54,335788.5
CHN,2010,female,55-59,281793.3
CHN,2010,female,60-64,267761.6
CHN,2010,female,65-69,209332.0
CHN,2010,female,70-74,203536.0
CHN,2010,female,75+,488552.8
CHN,2010,male,0-4,42030.7
CHN,2010,male,5-9,68311.4
CHN,2010,male,10-14,124985.4
CHN,2010,male, 15-19,173020.2
CHN,2010,male,20-24,227625.6
CHN,2010,male,25-29,296626.7
CHN,2010,male,30-34,285069.3
CHN,2010,male,35-39,319529.9
CHN,2010,male,40-44,359381.9
CHN,2010,male,45-49,342030.9
CHN,2010,male,50-54,367202.2
CHN,2010,male,55-59,346925.3
CHN,2010,male,60-64,326978.6
CHN,2010,male,65-69,242100.6
CHN,2010,male,70-74,211725.7
CHN,2010,male,75+,361166.7
CHN,2010,total,0-4,82405.7
CHN,2010,total,5-9,138026.6
CHN,2010,total,10-14,241379.2
CHN,2010,total, 15-19,347017.9
CHN,2010,total,20-24,562235.0
CHN,2010,total,25-29,722587.8
CHN,2010,total,30-34,744312.4
CHN,2010,total,35-39,807022.3
CHN,2010,total,40-44,762175.5
CHN,2010,total,45-49,697259.0
CHN,2010,total,50-54,692767.6
CHN,2010,total,55-59,616112.4
CHN,2010,total,60-64,584034.9
CHN,2010,total,65-69,444678.8
CHN,2010,total,70-74,411573.0
CHN,2010,total,75+,861059.9
CHN,2015,female,0-4,48216.4
CHN,2015,female,5-9,81515.1
CHN,2015,female,10-14,111898.4
CHN,2015,female, 15-19,209306.1
CHN,2015,female,20-24,385728.5
CHN,2015,female,25-29,506738.3
CHN,2015,female,30-34,551508.2
CHN,2015,female,35-39,531971.2
CHN,2015,female,40-44,495445.5
CHN,2015,female,45-49,444333.2
CHN,2015,female,50-54,384945.2
CHN,2015,female,55-59,340651.1
CHN,2015,female,60-64,299738.2
CHN,2015,female,65-69,282340.3
CHN,2015,female,70-74,220754.2
CHN,2015,female,75+,576548.2
CHN,2015,male,0-4,50025.9
CHN,2015,male,5-9,77238.2
CHN,2015,male,10-14,104206.5
CHN,2015,male, 15-19,177042.2
CHN,2015,male,20-24,283049.3
CHN,2015,male,25-29,379559.8
CHN,2015,male,30-34,363504.2
CHN,2015,male,35-39,368593.5
CHN,2015,male,40-44,445954.7
CHN,2015,male,45-49,417282.1
CHN,2015,male,50-54,398749.8
CHN,2015,male,55-59,399764.2
CHN,2015,male,60-64,349595.3
CHN,2015,male,65-69,320867.2
CHN,2015,male,70-74,222699.1
CHN,2015,male,75+,411047.0
CHN,2015,total,0-4,97265.2
CHN,2015,total,5-9,156277.1
CHN,2015,total,10-14,212556.1
CHN,2015,total, 15-19,373888.9
CHN,2015,total,20-24,670704.1
CHN,2015,total,25-29,902895.9
CHN,2015,total,30-34,943962.1
CHN,2015,total,35-39,923636.1
CHN,2015,total,40-44,939831.5
CHN,2015,total,45-49,855337.2
CHN,2015,total,50-54,772286.8
CHN,2015,total,55-59,723325.6
CHN,2015,total,60-64,636184.5
CHN,2015,total,65-69,592648.2
CHN,2015,total,70-74,438638.1
CHN,2015,total,75+,1001379.4
CHN,2020,female,0-4,71557.3
CHN,2020,female,5-9,92752.7
CHN,2020,female,10-14,114007.9
CHN,2020,female, 15-19,202068.4
CHN,2020,female,20-24,408072.6
CHN,2020,female,25-29,508963.4
CHN,2020,female,30-34,569039.7
CHN,2020,female,35-39,540403.9
CHN,2020,female,40-44,480678.7
CHN,2020,female,45-49,477860.5
CHN,2020,female,50-54,405497.4
CHN,2020,female,55-59,344338.7
CHN,2020,female,60-64,319896.1
CHN,2020,female,65-69,280219.7
CHN,2020,female,70-74,271874.3
CHN,2020,female,75+,605426.7
CHN,2020,male,0-4,75133.5
CHN,2020,male,5-9,86722.6
CHN,2020,male,10-14,103557.5
CHN,2020,male, 15-19,164884.4
CHN,2020,male,20-24,269844.8
CHN,2020,male,25-29,356872.9
CHN,2020,male,30-34,350009.2
CHN,2020,male,35-39,348726.7
CHN,2020,male,40-44,416385.9
CHN,2020,male,45-49,438403.2
CHN,2020,male,50-54,410732.7
CHN,2020,male,55-59,391759.8
CHN,2020,male,60-64,366216.2
CHN,2020,male,65-69,310822.5
CHN,2020,male,70-74,268035.9
CHN,2020,male,75+,410404.2
CHN,2020,total,0-4,143694.3
CHN,2020,total,5-9,175643.9
CHN,2020,total,10-14,213231.3
CHN,2020,total, 15-19,353883.1
CHN,2020,total,20-24,683223.3
CHN,2020,total,25-29,884772.5
CHN,2020,total,30-34,952739.3
CHN,2020,total,35-39,915765.2
CHN,2020,total,40-44,894926.1
CHN,2020,total,45-49,907910.7
CHN,2020,total,50-54,802038.6
CHN,2020,total,55-59,717017.3
CHN,2020,total,60-64,669973.7
CHN,2020,total,65-69,579421.4
CHN,2020,total,70-74,533505.3
CHN,2020,total,75+,1033423.9
CIV,1990,female,0-4,14857.4
CIV,1990,female,5-9,37211.8
CIV,1990,female,10-14,33448.7
CIV,1990,female, 15-19,26283.6
